Classification,Food Name,Moisture (water) (mg),Protein (mg),"Fat, total (mg)",Ash (mg),Total dietary fibre (mg),"Available carbohydrate, without sugar alcohols (mg)",Total sugars (mg),Starch (mg),Sodium (Na) (mg),Potassium (K) (mg),Calcium (Ca) (mg),Phosphorus (P) (mg),Magnesium (Mg) (mg),Iron (Fe) (mg),Zinc (Zn) (mg),Cholesterol (mg),Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin C (mg)
18102,"Lamb, stir-fry strips, lean, casseroled, no added fat",59800.0,32200.000000000004,6200.0,1600.0,0.0,0.0,0.0,0.0,43,275,8,239,26,3.07,6.01,115,0.057,0.176,3.7,0
18102,"Lamb, stir-fry strips, untrimmed, raw",71500.0,21600.0,5700.0,1100.0,0.0,0.0,0.0,0.0,52,333,5,244,26,2.15,4.19,78,0.126,0.196,4.14,0
18102,"Lamb, stir-fry strips, untrimmed, stir-fried, no added fat",62100.0,28000.0,8300.0,1300.0,0.0,0.0,0.0,0.0,59,386,5,287,27,3.66,2.58,96,0.148,0.336,5.42,0
18102,"Lamb, stir-fry strips, untrimmed, casseroled, no added fat",59500.0,32000.0,6800.0,1600.0,0.0,0.0,0.0,0.0,43,273,8,237,26,3.04,5.94,114,0.057,0.174,3.75,0
18102,"Lamb, mince, raw",71500.0,20400.0,6900.0,1000.0,0.0,0.0,0.0,0.0,57,270,13,195,20,1.77,3.72,60,0.09,0.19,11.16,0
18102,"Lamb, mince, stir-fried, no added fat",65600.0,24400.0,8500.0,1300.0,0.0,0.0,0.0,0.0,74,291,11,206,28,5.0,4.8,82,0.16,0.26,7.6,0
18102,"Lamb, leg roast, lean, raw ",73700.0,21100.0,3200.0,1100.0,0.0,0.0,0.0,0.0,68,350,6,240,30,2.1,4.1,71,0.13,0.21,4.5,0
18102,"Lamb, leg roast, lean, roasted, no added fat",61400.0,30600.0,6000.0,1000.0,0.0,0.0,0.0,0.0,65,310,6,340,29,2.6,5.3,80,0.14,0.32,5.2,0
18102,"Lamb, leg roast, untrimmed, raw",66500.0,19400.0,12300.0,1000.0,0.0,0.0,0.0,0.0,60,306,6,209,26,1.82,3.5,69,0.108,0.186,4.08,0
18102,"Lamb, leg roast, untrimmed, roasted, no added fat",57000.0,28500.0,12800.0,900.0,0.0,0.0,0.0,0.0,60,281,6,303,26,2.32,4.68,79,0.12,0.274,5.46,0
18102,"Lamb, mini roast, lean, roasted, no added fat",64000.0,27800.0,5600.0,1000.0,0.0,0.0,0.0,0.0,58,270,5,230,24,2.7,4.7,85,0.15,0.34,5.5,0
18102,"Lamb, mini roast, untrimmed, roasted, no added fat",60200.0,26500.0,11000.0,900.0,0.0,0.0,0.0,0.0,55,252,5,213,22,2.47,4.28,84,0.133,0.302,5.67,0
18102,"Lamb, roasting piece, shoulder, lean, raw ",75500.0,18200.0,4300.0,900.0,0.0,0.0,0.0,0.0,53,340,7,250,26,2.2,5.5,54,0.1,0.24,5.82,0
18102,"Lamb, roasting piece, shoulder, lean, roasted, no added fat",62900.0,29600.0,5400.0,1100.0,0.0,0.0,0.0,0.0,69,280,6,220,24,2.2,6.7,86,0.09,0.28,5.39,0
18102,"Lamb, roasting piece, shoulder, untrimmed, raw",65200.0,16500.0,16600.0,800.0,0.0,0.0,0.0,0.0,46,283,6,205,21,1.79,4.36,56,0.077,0.201,4.94,0
18102,"Lamb, roasting piece, shoulder, untrimmed, roasted, no added fat",54700.0,26200.0,17500.0,900.0,0.0,0.0,0.0,0.0,59,237,6,185,20,1.81,5.26,83,0.067,0.209,5.8,0
18102,"Lamb, eye of loin, lean, raw",73700.0,20800.0,3900.0,1100.0,0.0,0.0,0.0,0.0,69,360,5,230,25,1.9,2.2,62,0.11,0.24,6.3,0
18102,"Lamb, eye of loin, lean, microwaved, no added fat ",65800.0,26800.0,5600.0,1100.0,0.0,0.0,0.0,0.0,63,330,9,240,26,2.3,2.9,81,0.17,0.3,6.5,0
18102,"Lamb, eye of loin, untrimmed, raw",72600.0,20600.0,5300.0,1100.0,0.0,0.0,0.0,0.0,68,353,5,225,24,1.86,2.16,62,0.107,0.236,6.19,0
18102,"Lamb, eye of loin, untrimmed, microwaved, no added fat",65200.0,26600.0,6500.0,1100.0,0.0,0.0,0.0,0.0,62,326,9,237,26,2.27,2.86,81,0.167,0.295,6.51,0
18102,"Lamb, fillet, lean, raw",73900.0,19800.0,4000.0,1100.0,0.0,0.0,0.0,0.0,69,370,5,250,24,2.1,2.9,70,0.09,0.27,4.9,0
18102,"Lamb, fillet, lean, grilled, no added fat",64400.00000000001,27500.0,5500.0,1300.0,0.0,0.0,0.0,0.0,75,410,6,280,30,2.8,3.8,87,0.12,0.36,6.0,0
18102,"Lamb, fillet, untrimmed, raw",71600.0,19300.0,6900.0,1100.0,0.0,0.0,0.0,0.0,66,355,5,240,23,2.01,2.77,70,0.085,0.259,4.74,0
18102,"Lamb, fillet, untrimmed, grilled, no added fat",63600.0,27200.0,6600.0,1300.0,0.0,0.0,0.0,0.0,74,403,6,275,30,2.75,3.74,87,0.117,0.352,6.02,0
18102,"Lamb, steak, boneless, lean, raw",73900.0,21900.0,4700.0,1100.0,0.0,0.0,0.0,0.0,63,300,4,210,23,2.2,3.4,70,0.13,0.21,4.4,0
18102,"Lamb, steak, boneless, lean, grilled, no added fat",63200.0,30800.0,6600.0,1500.0,0.0,0.0,0.0,0.0,75,359,6,251,28,2.94,4.79,98,0.11,0.266,4.96,0
18102,"Lamb, steak, boneless, untrimmed, raw",68200.0,20400.0,11800.0,1000.0,0.0,0.0,0.0,0.0,58,272,4,189,21,1.96,3.02,69,0.113,0.191,4.08,0
18102,"Lamb, steak, boneless, untrimmed, grilled, no added fat",59500.0,29200.0,11900.0,1400.0,0.0,0.0,0.0,0.0,70,331,6,232,25,2.69,4.36,96,0.097,0.236,5.19,0
18102,"Lamb, with bone, shin, lean, raw",73000.0,23900.0,1900.0,1300.0,0.0,0.0,0.0,0.0,110,350,15,240,24,1.9,5.7,71,0.05,0.22,3.9,0
18102,"Lamb, with bone, shin, lean, casseroled, no added fat",59900.0,34600.0,4500.0,1000.0,0.0,0.0,0.0,0.0,83,260,20,340,25,3.6,10.0,80,0.02,0.22,2.6,0
18102,"Lamb, with bone, shin, untrimmed, raw",65900.0,21700.0,11200.0,1200.0,0.0,0.0,0.0,0.0,95,306,13,209,21,1.65,4.83,69,0.042,0.195,3.58,0
18102,"Lamb, with bone, shin, untrimmed, casseroled, no added fat",55700.0,32000.0,11400.0,900.0,0.0,0.0,0.0,0.0,75,239,18,304,23,3.19,8.73,79,0.017,0.189,3.22,0
18102,"Mutton, all cuts, separable fat, raw",26400.0,8200.0,64400.00000000001,500.0,0.0,0.0,0.0,0.0,33,130,10,88,8,0.77,0.99,78,0.0,0.07,5.0,0
18102,"Mutton, all cuts, separable fat, cooked",20000.0,10700.0,67900.0,500.0,0.0,0.0,0.0,0.0,64,310,8,270,26,3.4,5.9,77,0.04,0.12,4.0,0
18102,"Mutton, boneless dice or strips, shoulder, lean, raw",72400.0,21300.0,4200.0,900.0,0.0,0.0,0.0,0.0,61,280,5,220,21,2.2,2.9,76,0.16,0.25,8.0,0
18102,"Mutton, boneless dice or strips, shoulder, lean, casseroled, no added fat",50900.0,36400.0,11400.0,1600.0,0.0,0.0,0.0,0.0,66,350,20,330,32,5.7,8.9,130,0.03,0.0,2.0,0
18102,"Mutton, boneless dice or strips, shoulder, semi-trimmed, casseroled, no added fat",49500.0,35200.0,13900.0,1600.0,0.0,0.0,0.0,0.0,66,348,19,327,32,5.6,8.76,128,0.03,0.005,2.09,0
18102,"Mutton, boneless dice or strips, shoulder, untrimmed, raw",67900.0,20000.0,10200.0,900.0,0.0,0.0,0.0,0.0,58,265,5,207,20,2.06,2.71,76,0.144,0.232,7.7,0
18102,"Mutton, boneless dice or strips, shoulder, untrimmed, casseroled, no added fat",49100.0,34900.0,14700.0,1600.0,0.0,0.0,0.0,0.0,66,348,19,326,32,5.56,8.72,127,0.03,0.007,2.12,0
18102,"Mutton, roasting piece, with bone, leg, lean, raw ",73200.0,21600.0,3800.0,1100.0,0.0,0.0,0.0,0.0,80,340,8,360,35,4.3,4.9,56,0.16,0.25,8.0,0
18102,"Mutton, roasting piece, with bone, leg, lean, roasted, no added fat ",65200.0,29800.0,7700.0,1000.0,0.0,0.0,0.0,0.0,56,280,8,240,24,3.4,5.9,63,0.03,0.0,2.0,0
18102,"Mutton, roasting piece, with bone, leg, untrimmed, raw",66200.0,19600.0,12900.0,1000.0,0.0,0.0,0.0,0.0,73,308,8,319,31,3.77,4.31,59,0.136,0.223,7.55,0
18102,"Mutton, roasting piece, with bone, leg, untrimmed, roasted, no added fat",58000.0,26800.0,17200.0,900.0,0.0,0.0,0.0,0.0,57,285,8,245,24,3.4,5.9,65,0.032,0.019,2.32,0
18202,"Buffalo, riverine, cube roll, raw",70300.0,23900.0,6600.0,1000.0,0.0,0.0,0.0,0.0,56,297,6,190,24,2.3,1.93,46,0.04,0.2,5.97,0
18202,"Buffalo, riverine, topside, raw",74200.0,24400.0,2200.0,1100.0,0.0,0.0,0.0,0.0,56,297,5,199,24,2.7,1.93,46,0.04,0.2,5.97,0
18202,"Buffalo, swamp, cube roll, raw",73200.0,24400.0,2500.0,1200.0,0.0,0.0,0.0,0.0,45,297,3,192,24,2.4,1.93,42,0.04,0.2,5.97,0
18202,"Buffalo, swamp, topside, raw",74600.0,24600.0,800.0,1200.0,0.0,0.0,0.0,0.0,41,297,4,206,25,3.3,1.93,46,0.04,0.2,5.97,0
18202,"Camel, cube roll, raw",72100.0,20300.0,7700.0,1100.0,0.0,0.0,0.0,0.0,46,297,4,180,18,1.9,1.93,42,0.04,0.2,5.97,0
18202,"Camel, rump, raw",75900.0,21400.0,3000.0,1100.0,0.0,0.0,0.0,0.0,52,297,4,193,21,2.2,1.93,47,0.04,0.2,5.97,0
18202,"Camel, steak, as purchased, raw",75000.0,20800.0,4300.0,1100.0,0.0,0.0,0.0,0.0,53,350,4,188,20,2.07,3.4,48,0.04,0.18,6.1,0
18202,"Camel, steak, as purchased, fried, no added fat",61600.0,32000.0,6700.0,1700.0,0.0,0.0,0.0,0.0,69,458,6,260,26,3.02,5.23,74,0.043,0.249,7.51,0
18202,"Goat, all cuts, separable fat, raw ",45400.0,12200.0,44600.0,600.0,0.0,0.0,0.0,0.0,45,125,13,78,7,2.0,1.2,129,0.025,0.025,1.5,0
18202,"Goat, all cuts, separable fat, baked, no added fat",26400.0,10000.0,64500.0,600.0,0.0,0.0,0.0,0.0,40,175,7,103,12,1.25,2.65,75,0.0,0.0,7.0,0
18202,"Goat, forequarter, lean, raw ",74600.0,21600.0,1800.0,1000.0,0.0,0.0,0.0,0.0,74,315,10,180,20,2.35,5.1,72,0.12,0.08,3.2,0
18202,"Goat, forequarter, lean, baked, no added fat ",64400.00000000001,30800.0,4200.0,1100.0,0.0,0.0,0.0,0.0,74,305,10,195,23,3.4,7.55,145,0.05,0.055,3.25,0
18202,"Goat, leg, lean, raw",75000.0,22200.0,2100.0,1000.0,0.0,0.0,0.0,0.0,64,340,6,190,22,2.5,3.9,77,0.135,0.1,3.65,0
18202,"Goat, leg, lean, baked, no added fat",63600.0,33800.0,3200.0,1200.0,0.0,0.0,0.0,0.0,60,335,8,225,26,3.85,6.15,116,0.06,0.05,3.6,0
18202,"Goat, loin, lean, raw",75200.0,22200.0,1400.0,1000.0,0.0,0.0,0.0,0.0,76,340,10,185,22,2.95,3.5,70,0.09,0.055,4.0,0
18202,"Goat, loin, lean, baked, no added fat",67600.0,29200.0,3100.0,1000.0,0.0,0.0,0.0,0.0,84,320,16,185,22,2.95,4.15,98,0.05,0.035,4.1,0
18202,"Goat, meat, all cuts, lean, raw",74900.0,22000.0,1800.0,1000.0,0.0,0.0,0.0,0.0,72,332,9,185,21,2.6,4.17,73,0.115,0.078,3.62,0
18202,"Goat, meat, all cuts, lean, baked, no added fat",65200.0,31300.0,3500.0,1100.0,0.0,0.0,0.0,0.0,73,320,11,202,23,3.4,5.95,120,0.053,0.047,3.65,0
18202,"Goat, meat, all cuts, lean, casseroled, no added fat",50300.0,43600.0,3500.0,2000.0,0.0,0.0,0.0,0.0,78,361,17,238,27,4.89,7.84,145,0.068,0.093,4.3,0
18202,"Goat, meat, all cuts, untrimmed, raw",72300.0,21200.0,5600.0,1000.0,0.0,0.0,0.0,0.0,69,313,9,175,20,2.55,3.9,78,0.107,0.074,3.43,0
18202,"Goat, meat, all cuts, untrimmed, baked, no added fat",61400.0,29200.0,9500.0,1000.0,0.0,0.0,0.0,0.0,70,306,11,192,22,3.19,5.63,115,0.048,0.042,3.98,0
18202,"Goat, meat, all cuts, untrimmed, casseroled, no added fat ",50500.0,37800.0,10000.0,1700.0,0.0,0.0,0.0,0.0,68,308,16,204,23,4.32,6.62,140,0.057,0.079,3.67,0
18202,"Rabbit, farmed, whole, raw",75300.0,23200.0,2100.0,1100.0,0.0,0.0,0.0,0.0,53,370,9,210,26,1.0,1.6,67,0.06,0.06,7.5,0
18202,"Rabbit, flesh, casseroled, no added fat",64500.0,29300.0,5700.0,1200.0,0.0,200.0,200.0,0.0,56,320,17,210,26,1.3,2.1,92,0.07,0.12,7.3,0
18202,"Venison, leg medallion, lean, raw",72900.0,23500.0,1500.0,1400.0,0.0,0.0,0.0,0.0,49,380,3,260,31,4.1,3.6,61,0.28,0.56,6.3,0
18202,"Venison, leg medallion, lean, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",67000.0,28700.0,1900.0,1600.0,0.0,0.0,0.0,0.0,51,394,3,285,32,4.75,4.39,74,0.239,0.615,6.15,0
18202,"Venison, mince, premium, raw",75800.0,21000.0,2900.0,1200.0,0.0,0.0,0.0,0.0,71,350,4,200,22,2.9,5.5,66,0.14,0.22,3.82,0
18202,"Venison, mince, premium, baked, roasted, fried, stir-fried, grilled or BBQ'd, no added fat",64400.00000000001,29800.0,3700.0,1600.0,0.0,0.0,0.0,0.0,101,497,6,284,31,4.12,7.81,94,0.119,0.312,4.88,0
18103,"Pork, belly, rind removed, raw",54400.0,18600.0,26200.0,900.0,0.0,0.0,0.0,0.0,58,250,6,140,15,0.45,1.4,60,0.58,0.1,4.3,0
18103,"Pork, belly, rind removed, baked, no added fat",40600.0,27400.0,30800.0,1300.0,0.0,0.0,0.0,0.0,68,294,8,175,16,0.66,2.06,71,0.512,0.14,5.38,0
18103,"Pork, crackling, roasted, salted",21100.0,8900.0,71200.0,500.0,0.0,0.0,0.0,0.0,29,128,9,99,8,0.44,0.64,56,0.296,0.092,2.67,0
18103,"Pork, diced, untrimmed, raw",74300.0,22800.0,3100.0,1100.0,0.0,0.0,0.0,0.0,59,465,6,230,27,0.84,2.4,69,0.74,0.27,9.2,0
18103,"Pork, diced, untrimmed, fried, no added fat",65700.0,31300.0,3100.0,1500.0,0.0,0.0,0.0,0.0,90,465,7,220,30,1.15,3.75,82,0.94,0.26,5.5,0
18103,"Pork, strips, untrimmed, raw",74400.0,22400.0,2300.0,1200.0,0.0,0.0,0.0,0.0,46,385,4,220,26,0.75,2.05,50,0.87,0.24,9.8,0
18103,"Pork, strips, untrimmed, fried, no added fat",64800.0,31200.0,2500.0,1300.0,0.0,0.0,0.0,0.0,58,470,5,270,33,0.9,2.65,59,1.05,0.22,11.0,0
18103,"Pork, forequarter (chop, roast, neck), separable fat, raw",39200.0,9600.0,50800.0,500.0,0.0,0.0,0.0,0.0,47,160,26,110,9,0.9,0.9,92,0.28,0.14,2.4,0
18103,"Pork, forequarter, separable fat, BBQ'd, no added fat",34500.0,11500.0,53600.0,700.0,0.0,0.0,0.0,0.0,86,190,28,120,11,1.0,0.9,90,0.32,0.15,3.0,0
18103,"Pork, forequarter chop, lean, raw",74200.0,19500.0,3900.0,1100.0,0.0,0.0,0.0,0.0,73,380,16,200,22,1.2,3.0,62,0.74,0.3,4.2,0
18103,"Pork, forequarter chop, lean, BBQ'd, no added fat",64099.99999999999,26300.0,6300.0,1100.0,0.0,0.0,0.0,0.0,73,410,22,220,24,1.6,4.0,83,0.75,0.32,4.1,0
18103,"Pork, forequarter chop, untrimmed, raw",67300.0,17500.0,13200.0,1000.0,0.0,0.0,0.0,0.0,68,336,18,182,19,1.14,2.58,68,0.649,0.268,3.84,0
18103,"Pork, forequarter chop, untrimmed, BBQ'd, no added fat",58000.0,23300.0,16000.0,1000.0,0.0,0.0,0.0,0.0,76,365,23,199,21,1.48,3.36,84,0.662,0.285,3.87,0
18103,"Pork, loin chop, separable fat, raw",23800.0,7900.0,69200.0,400.0,0.0,0.0,0.0,0.0,24,104,16,91,6,0.29,0.37,46,0.172,0.108,1.6,0
18103,"Pork, loin chop, separable fat, BBQ'd, no added fat",21400.0,8800.0,70700.0,600.0,0.0,0.0,0.0,0.0,33,159,17,130,9,0.36,0.43,41,0.21,0.113,3.17,0
18103,"Pork, loin chop, lean, raw",74100.0,23200.0,1800.0,1200.0,0.0,0.0,0.0,0.0,52,426,11,220,26,0.46,1.29,48,0.755,0.145,6.82,0
18103,"Pork, loin chop, lean, BBQ'd, no added fat",63300.0,30600.0,4500.0,1400.0,0.0,0.0,0.0,0.0,58,400,16,250,24,0.64,1.8,71,0.857,0.148,9.25,0
18103,"Pork, loin chop, untrimmed, raw",68600.0,21500.0,9200.0,1100.0,0.0,0.0,0.0,0.0,49,391,11,206,24,0.44,1.19,48,0.691,0.141,6.25,0
18103,"Pork, loin chop, untrimmed, BBQ'd, no added fat",58400.0,28000.0,12200.0,1300.0,0.0,0.0,0.0,0.0,55,372,16,236,22,0.61,1.64,67,0.781,0.144,8.54,0
18103,"Pork, loin cutlet, untrimmed, raw",67000.0,21000.0,13100.0,1100.0,0.0,0.0,0.0,0.0,42,373,5,198,23,0.53,1.37,46,0.731,0.0,8.42,0
18103,"Pork, loin cutlet, untrimmed, fried, no added fat",51500.0,30900.0,19300.0,1600.0,0.0,0.0,0.0,0.0,61,543,8,288,34,0.75,2.01,68,1.06,0.0,12.19,0
18103,"Pork, mince, untrimmed, raw",69600.0,20900.0,10600.0,1000.0,0.0,0.0,0.0,0.0,58,330,8,170,20,0.93,2.2,54,0.72,0.16,7.0,0
18103,"Pork, mince, as purchased, fried, no added fat",59400.0,25900.0,13200.0,1100.0,0.0,0.0,0.0,0.0,59,350,12,180,22,1.22,3.02,57,0.7,0.1,10.7,0
18103,"Pork, butterfly steak, lean, raw",74400.0,24100.0,1600.0,1200.0,0.0,0.0,0.0,0.0,46,420,6,240,26,0.54,1.55,48,0.84,0.0,9.4,0
18103,"Pork, butterfly steak, lean, grilled, no added fat",62600.0,32500.0,2800.0,1200.0,0.0,0.0,0.0,0.0,46,450,6,260,29,0.7,2.61,130,1.4,0.14,8.2,0
18103,"Pork, butterfly steak, untrimmed, raw",70600.0,22700.0,7000.0,1100.0,0.0,0.0,0.0,0.0,44,398,6,228,25,0.54,1.46,47,0.79,0.0,8.94,0
18103,"Pork, butterfly steak, untrimmed, grilled, no added fat",59200.0,30600.0,8200.0,1100.0,0.0,0.0,0.0,0.0,45,427,7,250,27,0.67,2.44,123,1.305,0.138,7.8,0
18103,"Pork, medallion or loin steak, separable fat, raw",26400.0,6300.0,68500.0,400.0,0.0,0.0,0.0,0.0,22,150,5,91,8,0.48,0.48,38,0.21,0.0,3.7,0
18103,"Pork, medallion or loin steak, separable fat, fried, no added fat",30800.0,14900.0,55500.0,800.0,0.0,0.0,0.0,0.0,47,340,16,130,18,0.7,0.91,46,0.39,0.0,7.3,0
18103,"Pork, medallion or loin steak, lean, raw",75500.0,24100.0,1600.0,1200.0,0.0,0.0,0.0,0.0,46,420,6,220,26,0.54,1.55,48,0.84,0.0,9.4,0
18103,"Pork, medallion or loin steak, lean, fried, no added fat",65400.00000000001,29500.0,3500.0,1300.0,0.0,0.0,0.0,0.0,52,455,6,250,29,0.63,1.85,63,0.82,0.0,6.3,0
18103,"Pork, medallion or loin steak, untrimmed, raw",72200.0,22900.0,6100.0,1100.0,0.0,0.0,0.0,0.0,44,402,6,211,25,0.54,1.48,47,0.798,0.0,9.02,0
18103,"Pork, medallion or loin steak, untrimmed, fried, no added fat",59700.0,33200.0,8800.0,1700.0,0.0,0.0,0.0,0.0,58,497,6,276,35,0.63,2.14,68,0.815,0.0,10.53,0
18103,"Pork, leg steak (rump), separable fat, raw",27100.0,8600.0,66400.0,500.0,0.0,0.0,0.0,0.0,23,140,3,100,8,0.6,0.46,38,1.1,0.07,4.1,0
18103,"Pork, leg steak (rump), separable fat, fried, no added fat",35200.0,12000.0,53700.0,800.0,0.0,0.0,0.0,0.0,36,230,4,100,14,0.66,0.58,32,0.52,0.0,3.6,0
18103,"Pork, rump steak, lean, raw",73700.0,25300.0,2100.0,1200.0,0.0,0.0,0.0,0.0,50,365,5,240,25,0.84,1.7,45,1.1,0.07,11.5,0
18103,"Pork, rump steak, lean, fried, no added fat",65700.0,28600.0,3800.0,1400.0,0.0,0.0,0.0,0.0,52,380,5,250,26,0.94,2.4,57,1.1,0.07,5.3,0
18103,"Pork, rump steak, untrimmed, raw",72400.0,24800.0,4000.0,1200.0,0.0,0.0,0.0,0.0,49,358,5,236,24,0.83,1.66,45,1.1,0.07,11.29,0
18103,"Pork, rump steak, untrimmed, fried, no added fat",59300.0,36500.0,5800.0,1700.0,0.0,0.0,0.0,0.0,65,448,5,312,34,0.97,2.45,66,1.132,0.103,13.28,0
18103,"Pork, fillet, lean, raw",74300.0,23100.0,1100.0,1400.0,0.0,0.0,0.0,0.0,42,390,4,240,26,0.86,1.75,47,1.5,0.0,9.7,0
18103,"Pork, fillet, fully-trimmed, baked, no added fat",66000.0,28500.0,2200.0,1500.0,0.0,0.0,0.0,0.0,44,390,4,270,27,0.98,2.4,56,1.5,0.0,10.7,0
18103,"Pork, forequarter shoulder roast, lean, raw",75300.0,19600.0,3100.0,1100.0,0.0,0.0,0.0,0.0,75,370,11,200,21,1.1,2.7,60,0.66,0.27,3.8,0
18103,"Pork, forequarter shoulder roast, lean, BBQ'd, no added fat",64800.0,24800.0,6400.0,1000.0,0.0,0.0,0.0,0.0,76,380,15,220,23,1.6,3.7,69,0.67,0.34,4.0,0
18103,"Pork, forequarter shoulder roast, untrimmed, raw",68200.0,17600.0,12500.0,1000.0,0.0,0.0,0.0,0.0,69,328,14,182,19,1.06,2.34,66,0.585,0.244,3.52,0
18103,"Pork, forequarter shoulder roast, untrimmed, BBQ'd, no added fat",59900.0,22600.0,14000.0,1000.0,0.0,0.0,0.0,0.0,78,350,17,204,21,1.5,3.25,72,0.614,0.31,3.84,0
18103,"Pork, leg roast, untrimmed, raw",69100.0,21600.0,8600.0,1200.0,0.0,0.0,0.0,0.0,48,357,4,216,22,0.8,2.31,69,0.76,0.211,5.67,0
18103,"Pork, leg roast, untrimmed, baked, no added fat",59000.0,31200.0,10700.0,1300.0,0.0,0.0,0.0,0.0,54,418,6,221,26,1.37,3.29,84,0.818,0.298,4.08,0
18103,"Pork, loin roast, separable fat, raw",19300.0,5200.0,77100.0,300.0,0.0,0.0,0.0,0.0,27,69,4,91,4,0.16,0.22,38,0.19,0.1,2.4,0
18103,"Pork, loin roast, separable fat, baked, no added fat",26100.0,8800.0,67000.0,400.0,0.0,0.0,0.0,0.0,40,145,3,130,8,0.27,0.44,33,0.72,0.15,10.0,0
18103,"Pork, loin roast, lean, raw",73800.0,23300.0,2200.0,1200.0,0.0,0.0,0.0,0.0,52,370,6,220,25,0.41,1.6,46,0.73,0.13,8.8,0
18103,"Pork, loin roast, lean, baked, no added fat",61400.0,31900.0,8600.0,1200.0,0.0,0.0,0.0,0.0,57,340,7,250,25,0.52,2.55,57,0.72,0.15,10.0,0
18103,"Pork, loin roast, untrimmed, raw",63500.0,19900.0,16400.0,1000.0,0.0,0.0,0.0,0.0,47,313,6,196,21,0.36,1.34,44,0.628,0.124,7.59,0
18103,"Pork, loin roast, untrimmed, baked, no added fat",56800.0,28800.0,16300.0,1100.0,0.0,0.0,0.0,0.0,55,314,6,234,23,0.49,2.27,54,0.72,0.15,10.0,0
18103,"Pork, round mini roast, separable fat, raw",43600.0,11300.0,44600.0,700.0,0.0,0.0,0.0,0.0,38,200,5,100,12,0.64,0.94,76,0.33,0.17,4.1,0
18103,"Pork, round mini roast, separable fat, baked, no added fat",38400.0,16300.0,45500.0,900.0,0.0,0.0,0.0,0.0,54,345,6,100,22,1.45,1.55,65,0.64,0.25,2.3,0
18103,"Pork, round mini roast, lean, raw",74400.0,23700.0,1100.0,1300.0,0.0,0.0,0.0,0.0,50,390,4,240,24,0.83,2.6,68,0.85,0.22,6.0,0
18103,"Pork, round mini roast, lean, baked, no added fat",63800.0,34700.0,2500.0,1400.0,0.0,0.0,0.0,0.0,54,435,6,250,27,1.35,3.7,89,0.86,0.31,4.5,0
18103,"Pork, scotch roast, separable fat, raw",38100.0,10700.0,52500.0,500.0,0.0,0.0,0.0,0.0,30,190,8,110,10,0.56,1.04,48,0.33,0.08,3.8,0
18103,"Pork, scotch roast, separable fat, baked, no added fat",37600.0,12200.0,50500.0,600.0,0.0,0.0,0.0,0.0,41,280,9,240,14,0.88,1.45,46,0.37,0.14,4.2,0
18103,"Pork, scotch roast, lean, raw",73000.0,20600.0,7600.0,1000.0,0.0,0.0,0.0,0.0,49,355,4,220,20,0.78,2.7,50,0.65,0.19,9.6,0
18103,"Pork, scotch roast, lean, baked, no added fat",58900.0,30600.0,12000.0,1200.0,0.0,0.0,0.0,0.0,57,430,8,240,25,1.35,4.6,74,0.52,0.28,8.1,0
18103,"Pork, scotch roast, untrimmed, raw",66900.0,18900.0,15400.0,900.0,0.0,0.0,0.0,0.0,46,326,5,201,18,0.74,2.41,50,0.594,0.171,8.58,0
18103,"Pork, scotch roast, untrimmed, baked, no added fat",57700.0,29600.0,14100.0,1200.0,0.0,0.0,0.0,0.0,56,422,8,240,24,1.32,4.43,72,0.512,0.272,7.89,0
18103,"Pork, spare ribs, untrimmed, raw",57500.0,18100.0,24000.0,900.0,0.0,0.0,0.0,0.0,43,320,12,177,19,0.4,0.99,47,0.563,0.133,5.1,0
18103,"Pork, spare ribs, untrimmed, baked, no added fat",39700.0,27400.0,32400.0,1400.0,0.0,0.0,0.0,0.0,54,396,17,233,22,0.6,1.49,70,0.542,0.189,6.67,0
18103,"Pork, spare ribs, marinated, baked, roasted, fried, grilled or BBQ'd, fat not further defined",42300.0,23400.0,27000.0,2400.0,100.0,5100.0,4300.0,800.0,487,361,13,210,26,0.47,1.28,48,0.509,0.174,5.2,0
18301,"Chicken, separable fat, composite, raw",31100.0,5100.0,62300.0,600.0,0.0,0.0,0.0,0.0,22,63,9,52,5,0.7,0.3,78,0.0,0.1,2.0,0
18301,"Chicken, separable fat, composite, baked or roasted, no added fat",40800.0,9800.0,46600.0,800.0,0.0,0.0,0.0,0.0,51,170,11,140,13,0.9,0.9,130,0.0,0.1,0.0,0
18301,"Chicken, separable fat, composite, cooked, no added fat",16500.0,6200.0,75500.0,700.0,0.0,0.0,0.0,0.0,19,46,9,44,4,0.76,0.36,94,0.0,0.115,1.45,0
18301,"Chicken, skin, composite, raw",49400.0,12700.0,35100.0,500.0,0.0,0.0,0.0,0.0,43,120,13,99,8,0.7,0.7,100,0.0,0.1,2.0,0
18301,"Chicken, skin, composite, baked, no added fat",36000.0,22300.0,38900.0,900.0,0.0,0.0,0.0,0.0,78,220,54,260,25,1.2,1.5,180,0.0,0.19,6.0,0
18301,"Chicken, skin, composite, casseroled, no added fat",44500.0,18000.0,38800.0,600.0,0.0,0.0,0.0,0.0,51,150,13,160,17,0.9,1.1,170,0.0,0.14,4.0,0
